show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,date_added_parsed,duration_minutes,genre
s00442,TV Show,Sample Title 442,Patty Jenkins,"Meryl Streep, Anne Hathaway",United States,"February 23, 2021",2011,TV-MA,2 Season,Comedies,An uplifting story about friendship and resilience.,2011-01-01,360,Comedies
s00443,Movie,Sample Title 443,Denis Villeneuve,"Priyanka Chopra, Dev Patel",Brazil,"October 15, 2016",2004,PG,92 min,Horror Movies,A chilling horror that keeps you on edge.,2004-01-01,92,Horror Movies
s00444,TV Show,Sample Title 444,Bong Joon-ho,"Robert Downey Jr., Chris Evans",Australia,"July 20, 2023",1997,TV-MA,7 Season,Reality TV,An uplifting story about friendship and resilience.,1997-01-01,1260,Reality TV
s00445,Movie,Sample Title 445,Wes Anderson,"Zendaya, Timothée Chalamet",France,"August 21, 2021",1996,PG,159 min,Children & Family Movies,A reality show full of surprises.,1996-01-01,159,Children & Family Movies
s00446,Movie,Sample Title 446,Denis Villeneuve,"Mahershala Ali, Jharrel Jerome",Australia,"June 06, 2020",1991,NR,106 min,Documentaries,A futuristic sci-fi with stunning visuals.,1991-01-01,106,Documentaries
s00447,Movie,Sample Title 447,Patty Jenkins,"Scarlett Johansson, Florence Pugh",Unknown,"February 13, 2022",2008,R,87 min,Children & Family Movies,A romantic story that challenges destiny.,2008-01-01,87,Children & Family Movies
s00448,Movie,Sample Title 448,Wes Anderson,"Kangana Ranaut, Rajkummar Rao",United Kingdom,"May 19, 2017",1992,TV-MA,140 min,Reality TV,A reality show full of surprises.,1992-01-01,140,Reality TV
s00449,TV Show,Sample Title 449,Quentin Tarantino,"Rami Malek, Lucy Boynton",Mexico,"November 09, 2019",2003,TV-PG,2 Season,Sci-Fi & Fantasy,A documentary exploring the hidden corners of the world.,2003-01-01,360,Sci-Fi & Fantasy
s00450,Movie,Sample Title 450,Greta Gerwig,"Shah Rukh Khan, Kajol",South Korea,"March 06, 2018",1997,R,93 min,Reality TV,A gripping tale of ambition and betrayal.,1997-01-01,93,Reality TV
s00451,TV Show,Sample Title 451,Quentin Tarantino,"Zendaya, Timothée Chalamet",South Korea,"February 06, 2017",2002,NR,2 Season,Romantic Movies,A romantic story that challenges destiny.,2002-01-01,360,Romantic Movies
s00452,Movie,Sample Title 452,Taika Waititi,"Rami Malek, Lucy Boynton",India,"March 13, 2019",1994,TV-14,155 min,Romantic Movies,A crime saga revealing deep corruption.,1994-01-01,155,Romantic Movies
s00453,TV Show,Sample Title 453,Quentin Tarantino,"Shah Rukh Khan, Kajol",United Kingdom,"May 05, 2022",2013,G,22 Seasons,Horror Movies,A documentary exploring the hidden corners of the world.,2013-01-01,3960,Horror Movies
s00454,Movie,Sample Title 454,Greta Gerwig,"Rami Malek, Lucy Boynton",Mexico,"March 09, 2023",2017,PG,110 min,Romantic Movies,A documentary exploring the hidden corners of the world.,2017-01-01,110,Romantic Movies
s00455,TV Show,Sample Title 455,Nisha Patel,"Tom Holland, Jacob Batalon",Unknown,"June 05, 2019",2021,PG-13,8 Season,Documentaries,A reality show full of surprises.,2021-01-01,1440,Documentaries
s00456,Movie,Sample Title 456,Wes Anderson,"Meryl Streep, Anne Hathaway",Brazil,"March 15, 2018",2006,PG-13,105 min,Comedies,A gripping tale of ambition and betrayal.,2006-01-01,105,Comedies
s00457,Movie,Sample Title 457,Sofia Coppola,"Scarlett Johansson, Florence Pugh",Unknown,"August 13, 2022",2003,TV-MA,144 min,Sci-Fi & Fantasy,A heartwarming family movie filled with emotions.,2003-01-01,144,Sci-Fi & Fantasy
s00458,TV Show,Sample Title 458,Bong Joon-ho,"Scarlett Johansson, Florence Pugh",Canada,"August 12, 2022",2008,R,3 Season,Crime TV Shows,A futuristic sci-fi with stunning visuals.,2008-01-01,540,Crime TV Shows
s00459,Movie,Sample Title 459,Bong Joon-ho,"Kangana Ranaut, Rajkummar Rao",United States,"June 07, 2023",2005,R,120 min,Sci-Fi & Fantasy,A documentary exploring the hidden corners of the world.,2005-01-01,120,Sci-Fi & Fantasy
s00460,TV Show,Sample Title 460,Sofia Coppola,"Meryl Streep, Anne Hathaway",Mexico,"June 03, 2021",2012,TV-MA,19 Seasons,Action & Adventure,A crime saga revealing deep corruption.,2012-01-01,3420,Action & Adventure
s00461,Movie,Sample Title 461,Quentin Tarantino,"Tom Holland, Jacob Batalon",Canada,"June 24, 2016",2003,G,78 min,Horror Movies,A crime saga revealing deep corruption.,2003-01-01,78,Horror Movies
s00462,TV Show,Sample Title 462,Taika Waititi,"Tom Holland, Jacob Batalon",India,"November 22, 2023",2023,PG,1 Season,Children & Family Movies,A reality show full of surprises.,2023-01-01,180,Children & Family Movies
s00463,Movie,Sample Title 463,Taika Waititi,"Scarlett Johansson, Florence Pugh",France,"August 04, 2022",1994,PG,118 min,Horror Movies,A high-octane adventure across continents.,1994-01-01,118,Horror Movies
s00464,TV Show,Sample Title 464,Bong Joon-ho,"Mahershala Ali, Jharrel Jerome",Unknown,"May 28, 2021",1990,R,28 Seasons,Crime TV Shows,A documentary exploring the hidden corners of the world.,1990-01-01,5040,Crime TV Shows
s00465,Movie,Sample Title 465,Karan Johar,"Priyanka Chopra, Dev Patel",Canada,"September 07, 2017",2001,R,79 min,Romantic Movies,A reality show full of surprises.,2001-01-01,79,Romantic Movies
s00466,Movie,Sample Title 466,Greta Gerwig,"Scarlett Johansson, Florence Pugh",Unknown,"September 14, 2019",1997,NR,154 min,Crime TV Shows,A crime saga revealing deep corruption.,1997-01-01,154,Crime TV Shows
s00467,Movie,Sample Title 467,Christopher Nolan,"Scarlett Johansson, Florence Pugh",United States,"September 25, 2018",1992,R,145 min,Reality TV,A reality show full of surprises.,1992-01-01,145,Reality TV
s00468,Movie,Sample Title 468,Taika Waititi,"Kangana Ranaut, Rajkummar Rao",United States,"June 02, 2022",1999,TV-MA,87 min,Documentaries,A heartwarming family movie filled with emotions.,1999-01-01,87,Documentaries
s00469,Movie,Sample Title 469,Martin Scorsese,"Shah Rukh Khan, Kajol",Spain,"February 24, 2023",1991,PG,136 min,Comedies,A high-octane adventure across continents.,1991-01-01,136,Comedies
s00470,TV Show,Sample Title 470,Wes Anderson,"Mahershala Ali, Jharrel Jerome",United Kingdom,"June 17, 2018",2016,R,8 Season,Reality TV,A documentary exploring the hidden corners of the world.,2016-01-01,1440,Reality TV
s00471,TV Show,Sample Title 471,Bong Joon-ho,"Mahershala Ali, Jharrel Jerome",Spain,"August 16, 2022",1994,TV-14,22 Seasons,Horror Movies,A chilling horror that keeps you on edge.,1994-01-01,3960,Horror Movies
s00472,Movie,Sample Title 472,David Fincher,"Rami Malek, Lucy Boynton",Brazil,"August 27, 2021",2016,R,83 min,Reality TV,An uplifting story about friendship and resilience.,2016-01-01,83,Reality TV
s00473,Movie,Sample Title 473,Unknown,"Shah Rukh Khan, Kajol",Spain,"June 08, 2016",2022,PG-13,130 min,Comedies,A crime saga revealing deep corruption.,2022-01-01,130,Comedies
s00474,Movie,Sample Title 474,Karan Johar,"Robert Downey Jr., Chris Evans",Unknown,"August 11, 2023",2017,TV-PG,147 min,Romantic Movies,A gripping tale of ambition and betrayal.,2017-01-01,147,Romantic Movies
s00475,TV Show,Sample Title 475,Nisha Patel,"Scarlett Johansson, Florence Pugh",France,"August 09, 2022",1996,TV-PG,26 Seasons,Documentaries,A heartwarming family movie filled with emotions.,1996-01-01,4680,Documentaries
s00476,TV Show,Sample Title 476,Quentin Tarantino,"Shah Rukh Khan, Kajol",Brazil,"July 31, 2020",2006,TV-14,2 Season,"Dramas, International Movies",A gripping tale of ambition and betrayal.,2006-01-01,360,Dramas
s00476,TV Show,Sample Title 476,Quentin Tarantino,"Shah Rukh Khan, Kajol",Brazil,"July 31, 2020",2006,TV-14,2 Season,"Dramas, International Movies",A gripping tale of ambition and betrayal.,2006-01-01,360,International Movies
s00477,Movie,Sample Title 477,David Fincher,"Scarlett Johansson, Florence Pugh",Germany,"April 21, 2018",2010,TV-PG,136 min,Romantic Movies,An uplifting story about friendship and resilience.,2010-01-01,136,Romantic Movies
s00478,Movie,Sample Title 478,Taika Waititi,"Shah Rukh Khan, Kajol",South Korea,"December 06, 2018",2017,G,124 min,Reality TV,A heartwarming family movie filled with emotions.,2017-01-01,124,Reality TV
s00479,TV Show,Sample Title 479,Karan Johar,"Kangana Ranaut, Rajkummar Rao",Japan,"January 02, 2018",2013,NR,7 Season,Children & Family Movies,A heartwarming family movie filled with emotions.,2013-01-01,1260,Children & Family Movies
s00480,TV Show,Sample Title 480,Patty Jenkins,"Meryl Streep, Anne Hathaway",Germany,"May 02, 2017",2004,NR,7 Season,Documentaries,An uplifting story about friendship and resilience.,2004-01-01,1260,Documentaries
s00481,Movie,Sample Title 481,Martin Scorsese,"Tom Holland, Jacob Batalon",Unknown,"March 05, 2022",1993,R,135 min,Horror Movies,A gripping tale of ambition and betrayal.,1993-01-01,135,Horror Movies
s00482,Movie,Sample Title 482,Nisha Patel,"Shah Rukh Khan, Kajol",Australia,"December 27, 2016",1994,PG,88 min,Action & Adventure,A romantic story that challenges destiny.,1994-01-01,88,Action & Adventure
s00483,Movie,Sample Title 483,David Fincher,"Scarlett Johansson, Florence Pugh",Australia,"November 19, 2022",2023,PG,147 min,Reality TV,A gripping tale of ambition and betrayal.,2023-01-01,147,Reality TV
s00484,Movie,Sample Title 484,Nisha Patel,"Mahershala Ali, Jharrel Jerome",United States,"April 06, 2018",2023,PG,151 min,Action & Adventure,A gripping tale of ambition and betrayal.,2023-01-01,151,Action & Adventure
s00485,Movie,Sample Title 485,Christopher Nolan,"Robert Downey Jr., Chris Evans",France,"September 06, 2018",1990,R,148 min,Comedies,A heartwarming family movie filled with emotions.,1990-01-01,148,Comedies
s00486,TV Show,Sample Title 486,Martin Scorsese,"Shah Rukh Khan, Kajol",Canada,"October 21, 2021",1990,PG-13,13 Seasons,Comedies,A futuristic sci-fi with stunning visuals.,1990-01-01,2340,Comedies
s00487,TV Show,Sample Title 487,Unknown,"Shah Rukh Khan, Kajol",France,"November 24, 2019",2007,TV-14,9 Season,Reality TV,A high-octane adventure across continents.,2007-01-01,1620,Reality TV
s00488,TV Show,Sample Title 488,David Fincher,"Priyanka Chopra, Dev Patel",United Kingdom,"July 25, 2020",2022,PG-13,10 Season,Sci-Fi & Fantasy,An uplifting story about friendship and resilience.,2022-01-01,1800,Sci-Fi & Fantasy
s00489,TV Show,Sample Title 489,Denis Villeneuve,"Kangana Ranaut, Rajkummar Rao",South Korea,"January 12, 2022",2006,NR,4 Seasons,Horror Movies,A reality show full of surprises.,2006-01-01,720,Horror Movies
s00490,TV Show,Sample Title 490,Denis Villeneuve,"Mahershala Ali, Jharrel Jerome",Germany,"March 02, 2021",1991,NR,6 Season,Comedies,A heartwarming family movie filled with emotions.,1991-01-01,1080,Comedies
s00491,Movie,Sample Title 491,Taika Waititi,"Rami Malek, Lucy Boynton",Germany,"November 12, 2023",2004,G,118 min,Horror Movies,A romantic story that challenges destiny.,2004-01-01,118,Horror Movies
s00492,Movie,Sample Title 492,Wes Anderson,"Priyanka Chopra, Dev Patel",Canada,"March 22, 2019",1995,TV-PG,159 min,Romantic Movies,An uplifting story about friendship and resilience.,1995-01-01,159,Romantic Movies
s00493,Movie,Sample Title 493,Bong Joon-ho,"Tom Holland, Jacob Batalon",Canada,"June 07, 2022",2007,R,130 min,Action & Adventure,A crime saga revealing deep corruption.,2007-01-01,130,Action & Adventure
s00494,Movie,Sample Title 494,Patty Jenkins,"Rami Malek, Lucy Boynton",South Korea,"April 26, 2018",2004,TV-14,100 min,Action & Adventure,A reality show full of surprises.,2004-01-01,100,Action & Adventure
s00495,TV Show,Sample Title 495,Ava DuVernay,"Zendaya, Timothée Chalamet",Germany,"June 10, 2023",2021,TV-MA,4 Seasons,Sci-Fi & Fantasy,A gripping tale of ambition and betrayal.,2021-01-01,720,Sci-Fi & Fantasy
s00496,TV Show,Sample Title 496,Nisha Patel,"Shah Rukh Khan, Kajol",South Korea,"July 03, 2021",2001,PG,11 Seasons,Horror Movies,A high-octane adventure across continents.,2001-01-01,1980,Horror Movies
s00497,Movie,Sample Title 497,Karan Johar,"Scarlett Johansson, Florence Pugh",Japan,"January 23, 2022",1992,G,76 min,Horror Movies,A documentary exploring the hidden corners of the world.,1992-01-01,76,Horror Movies
s00498,TV Show,Sample Title 498,Nisha Patel,"Tom Holland, Jacob Batalon",Mexico,"February 04, 2016",1990,TV-14,9 Season,Horror Movies,A reality show full of surprises.,1990-01-01,1620,Horror Movies
s00499,Movie,Sample Title 499,Bong Joon-ho,"Shah Rukh Khan, Kajol",South Korea,"February 05, 2018",2006,TV-14,111 min,Children & Family Movies,A crime saga revealing deep corruption.,2006-01-01,111,Children & Family Movies
s00500,TV Show,Sample Title 500,Martin Scorsese,"Rami Malek, Lucy Boynton",Australia,"November 10, 2023",2013,G,16 Seasons,Horror Movies,A heartwarming family movie filled with emotions.,2013-01-01,2880,Horror Movies
s00501,TV Show,Sample Title 501,Sofia Coppola,"Rami Malek, Lucy Boynton",India,"January 10, 2019",2005,TV-PG,5 Seasons,Horror Movies,A high-octane adventure across continents.,2005-01-01,900,Horror Movies
s00502,Movie,Sample Title 502,Nisha Patel,"Robert Downey Jr., Chris Evans",United Kingdom,"September 22, 2020",2021,R,89 min,Sci-Fi & Fantasy,A futuristic sci-fi with stunning visuals.,2021-01-01,89,Sci-Fi & Fantasy
s00503,TV Show,Sample Title 503,Quentin Tarantino,"Kangana Ranaut, Rajkummar Rao",Spain,"July 14, 2016",2015,PG-13,5 Season,Documentaries,A gripping tale of ambition and betrayal.,2015-01-01,900,Documentaries
s00504,Movie,Sample Title 504,Nisha Patel,"Zendaya, Timothée Chalamet",Japan,"October 02, 2019",2006,G,102 min,Romantic Movies,A futuristic sci-fi with stunning visuals.,2006-01-01,102,Romantic Movies
s00505,TV Show,Sample Title 505,Ava DuVernay,"Tom Holland, Jacob Batalon",Germany,"October 16, 2022",2002,R,14 Seasons,Children & Family Movies,A romantic story that challenges destiny.,2002-01-01,2520,Children & Family Movies
s00506,TV Show,Sample Title 506,Denis Villeneuve,"Mahershala Ali, Jharrel Jerome",India,"April 09, 2020",2008,NR,8 Season,Documentaries,A documentary exploring the hidden corners of the world.,2008-01-01,1440,Documentaries
s00507,TV Show,Sample Title 507,Sofia Coppola,"Scarlett Johansson, Florence Pugh",India,"November 20, 2016",2000,G,20 Seasons,Action & Adventure,A romantic story that challenges destiny.,2000-01-01,3600,Action & Adventure
s00508,TV Show,Sample Title 508,Sofia Coppola,"Scarlett Johansson, Florence Pugh",South Korea,"December 27, 2020",2013,NR,5 Season,Horror Movies,A documentary exploring the hidden corners of the world.,2013-01-01,900,Horror Movies
s00509,Movie,Sample Title 509,Christopher Nolan,"Rami Malek, Lucy Boynton",Germany,"October 27, 2018",1995,TV-14,72 min,Documentaries,A chilling horror that keeps you on edge.,1995-01-01,72,Documentaries
s00510,Movie,Sample Title 510,Ava DuVernay,"Mahershala Ali, Jharrel Jerome",Brazil,"August 08, 2016",1991,TV-PG,82 min,Sci-Fi & Fantasy,An uplifting story about friendship and resilience.,1991-01-01,82,Sci-Fi & Fantasy
s00511,Movie,Sample Title 511,Sofia Coppola,"Meryl Streep, Anne Hathaway",India,"May 06, 2023",2014,PG,103 min,Action & Adventure,A high-octane adventure across continents.,2014-01-01,103,Action & Adventure
s00512,TV Show,Sample Title 512,Christopher Nolan,"Kangana Ranaut, Rajkummar Rao",United Kingdom,"April 27, 2016",1992,G,5 Seasons,Romantic Movies,A crime saga revealing deep corruption.,1992-01-01,900,Romantic Movies
s00513,TV Show,Sample Title 513,Unknown,"Priyanka Chopra, Dev Patel",Brazil,"December 27, 2020",1998,R,9 Season,Reality TV,A reality show full of surprises.,1998-01-01,1620,Reality TV
s00514,TV Show,Sample Title 514,Martin Scorsese,"Kangana Ranaut, Rajkummar Rao",Germany,"March 04, 2023",2009,G,10 Season,Crime TV Shows,A futuristic sci-fi with stunning visuals.,2009-01-01,1800,Crime TV Shows
s00515,Movie,Sample Title 515,Nisha Patel,"Priyanka Chopra, Dev Patel",France,"August 15, 2020",2006,R,81 min,Children & Family Movies,A gripping tale of ambition and betrayal.,2006-01-01,81,Children & Family Movies
s00516,Movie,Sample Title 516,Wes Anderson,"Meryl Streep, Anne Hathaway",France,"March 20, 2019",2020,TV-MA,136 min,Crime TV Shows,A crime saga revealing deep corruption.,2020-01-01,136,Crime TV Shows
s00517,TV Show,Sample Title 517,Denis Villeneuve,"Priyanka Chopra, Dev Patel",Spain,"August 05, 2018",1990,G,14 Seasons,Action & Adventure,A chilling horror that keeps you on edge.,1990-01-01,2520,Action & Adventure
s00518,TV Show,Sample Title 518,Patty Jenkins,"Scarlett Johansson, Florence Pugh",Australia,"June 22, 2018",2006,PG-13,6 Seasons,Horror Movies,A high-octane adventure across continents.,2006-01-01,1080,Horror Movies
s00519,TV Show,Sample Title 519,Karan Johar,"Priyanka Chopra, Dev Patel",Australia,"February 09, 2018",1994,R,24 Seasons,Documentaries,A heartwarming family movie filled with emotions.,1994-01-01,4320,Documentaries
s00520,Movie,Sample Title 520,Nisha Patel,"Shah Rukh Khan, Kajol",Japan,"January 19, 2019",2021,TV-14,151 min,Romantic Movies,A gripping tale of ambition and betrayal.,2021-01-01,151,Romantic Movies
s00521,Movie,Sample Title 521,Karan Johar,"Robert Downey Jr., Chris Evans",United Kingdom,"February 22, 2017",2008,PG,76 min,Documentaries,A crime saga revealing deep corruption.,2008-01-01,76,Documentaries
s00522,Movie,Sample Title 522,Ava DuVernay,"Meryl Streep, Anne Hathaway",United States,"July 14, 2021",2003,G,99 min,Horror Movies,A heartwarming family movie filled with emotions.,2003-01-01,99,Horror Movies
s00523,TV Show,Sample Title 523,Patty Jenkins,"Robert Downey Jr., Chris Evans",France,"November 24, 2016",1999,TV-MA,8 Season,Children & Family Movies,A chilling horror that keeps you on edge.,1999-01-01,1440,Children & Family Movies
s00524,Movie,Sample Title 524,Nisha Patel,"Meryl Streep, Anne Hathaway",Canada,"October 21, 2018",2014,TV-MA,139 min,Comedies,A high-octane adventure across continents.,2014-01-01,139,Comedies
s00525,TV Show,Sample Title 525,Greta Gerwig,"Robert Downey Jr., Chris Evans",Canada,"March 02, 2021",1996,TV-14,8 Season,Crime TV Shows,A chilling horror that keeps you on edge.,1996-01-01,1440,Crime TV Shows
